Date,ICCO daily price (US$/tonne)
03/09/2010,"2,923.82"
02/09/2010,"2,888.22"
01/09/2010,"2,899.54"
31/08/2010,"2,899.17"
30/08/2010,"2,878.49"
27/08/2010,"2,879.69"
26/08/2010,"2,905.01"
25/08/2010,"2,918.80"
24/08/2010,"2,980.97"
23/08/2010,"3,000.47"
20/08/2010,"2,994.53"
19/08/2010,"3,041.09"
18/08/2010,"3,042.96"
17/08/2010,"3,056.16"
16/08/2010,"3,063.41"
13/08/2010,"3,044.33"
12/08/2010,"3,066.01"
11/08/2010,"3,056.38"
10/08/2010,"3,106.56"
09/08/2010,"3,219.21"
06/08/2010,"3,216.02"
05/08/2010,"3,320.63"
04/08/2010,"3,323.92"
03/08/2010,"3,279.17"
02/08/2010,"3,284.72"
30/07/2010,"3,278.76"
29/07/2010,"3,262.46"
28/07/2010,"3,229.34"
27/07/2010,"3,214.39"
26/07/2010,"3,198.04"
23/07/2010,"3,197.82"
22/07/2010,"3,144.88"
21/07/2010,"3,148.97"
20/07/2010,"3,193.70"
19/07/2010,"3,195.91"
16/07/2010,"3,362.56"
15/07/2010,"3,339.10"
14/07/2010,"3,343.80"
13/07/2010,"3,256.16"
12/07/2010,"3,203.63"
09/07/2010,"3,209.63"
08/07/2010,"3,193.32"
07/07/2010,"3,220.78"
06/07/2010,"3,205.64"
05/07/2010,"3,202.08"
02/07/2010,"3,197.19"
01/07/2010,"3,251.86"
30/06/2010,"3,164.09"
29/06/2010,"3,208.56"
28/06/2010,"3,313.79"
25/06/2010,"3,296.62"
24/06/2010,"3,295.70"
23/06/2010,"3,252.83"
22/06/2010,"3,252.87"
21/06/2010,"3,193.60"
18/06/2010,"3,173.15"
17/06/2010,"3,152.34"
16/06/2010,"3,168.76"
15/06/2010,"3,189.35"
14/06/2010,"3,236.95"
11/06/2010,"3,195.95"
10/06/2010,"3,213.18"
09/06/2010,"3,262.28"
08/06/2010,"3,245.45"
07/06/2010,"3,205.26"
04/06/2010,"3,197.13"
03/06/2010,"3,311.92"
02/06/2010,"3,305.72"
01/06/2010,"3,242.80"
28/05/2010,"3,193.52"
27/05/2010,"3,224.29"
26/05/2010,"3,164.60"
25/05/2010,"3,146.47"
24/05/2010,"3,118.91"
21/05/2010,"3,093.15"
20/05/2010,"3,032.78"
19/05/2010,"3,024.85"
18/05/2010,"3,045.10"
17/05/2010,"3,001.27"
14/05/2010,"3,022.27"
13/05/2010,"3,099.78"
12/05/2010,"3,172.36"
11/05/2010,"3,161.21"
10/05/2010,"3,279.92"
07/05/2010,"3,223.69"
06/05/2010,"3,371.12"
05/05/2010,"3,397.65"
04/05/2010,"3,376.56"
03/05/2010,"3,420.21"
30/04/2010,"3,427.83"
29/04/2010,"3,412.88"
28/04/2010,"3,382.67"
27/04/2010,"3,387.96"
26/04/2010,"3,412.92"
23/04/2010,"3,364.66"
22/04/2010,"3,311.00"
21/04/2010,"3,261.62"
20/04/2010,"3,218.64"
19/04/2010,"3,136.16"
16/04/2010,"3,163.00"
15/04/2010,"3,094.74"
14/04/2010,"3,092.86"
13/04/2010,"3,076.12"
12/04/2010,"3,120.85"
09/04/2010,"3,077.40"
08/04/2010,"3,079.20"
07/04/2010,"3,078.67"
06/04/2010,"3,133.25"
05/04/2010,"3,187.96"
01/04/2010,"3,225.60"
31/03/2010,"3,201.00"
30/03/2010,"3,203.47"
29/03/2010,"3,151.67"
26/03/2010,"3,084.75"
25/03/2010,"3,050.80"
24/03/2010,"3,061.68"
23/03/2010,"3,115.68"
22/03/2010,"3,107.16"
19/03/2010,"3,067.88"
18/03/2010,"3,129.18"
17/03/2010,"3,139.99"
16/03/2010,"3,085.25"
15/03/2010,"3,078.01"
12/03/2010,"3,149.22"
11/03/2010,"3,070.34"
10/03/2010,"3,068.76"
09/03/2010,"3,018.78"
08/03/2010,"3,047.76"
05/03/2010,"3,073.41"
04/03/2010,"3,039.46"
03/03/2010,"3,037.55"
02/03/2010,"3,024.32"
01/03/2010,"3,055.74"
26/02/2010,"3,125.11"
25/02/2010,"3,122.07"
24/02/2010,"3,176.55"
23/02/2010,"3,170.19"
22/02/2010,"3,292.81"
19/02/2010,"3,310.02"
18/02/2010,"3,303.44"
17/02/2010,"3,317.12"
16/02/2010,"3,369.50"
15/02/2010,"3,336.82"
12/02/2010,"3,321.47"
11/02/2010,"3,325.60"
10/02/2010,"3,253.01"
09/02/2010,"3,252.85"
08/02/2010,"3,248.15"
05/02/2010,"3,220.40"
04/02/2010,"3,317.04"
03/02/2010,"3,365.47"
02/02/2010,"3,346.79"
01/02/2010,"3,356.52"
29/01/2010,"3,402.31"
28/01/2010,"3,449.67"
27/01/2010,"3,461.94"
26/01/2010,"3,552.37"
25/01/2010,"3,591.12"
22/01/2010,"3,597.12"
21/01/2010,"3,603.98"
20/01/2010,"3,592.61"
19/01/2010,"3,625.82"
18/01/2010,"3,582.63"
15/01/2010,"3,571.00"
14/01/2010,"3,574.93"
13/01/2010,"3,560.28"
12/01/2010,"3,513.40"
11/01/2010,"3,513.22"
08/01/2010,"3,470.84"
07/01/2010,"3,472.77"
06/01/2010,"3,453.66"
05/01/2010,"3,485.05"
04/01/2010,"3,427.74"
31/12/2009,"3,469.99"
30/12/2009,"3,425.50"
29/12/2009,"3,404.60"
28/12/2009,"3,413.90"
24/12/2009,"3,434.61"
23/12/2009,"3,414.55"
22/12/2009,"3,424.11"
21/12/2009,"3,424.37"
18/12/2009,"3,423.46"
17/12/2009,"3,579.29"
16/12/2009,"3,636.87"
15/12/2009,"3,521.64"
14/12/2009,"3,559.08"
11/12/2009,"3,547.50"
10/12/2009,"3,568.91"
09/12/2009,"3,553.54"
08/12/2009,"3,516.05"
07/12/2009,"3,536.62"
04/12/2009,"3,535.00"
03/12/2009,"3,553.46"
02/12/2009,"3,487.07"
01/12/2009,"3,516.75"
30/11/2009,"3,420.93"
27/11/2009,"3,440.37"
26/11/2009,"3,453.43"
25/11/2009,"3,479.36"
24/11/2009,"3,412.10"
23/11/2009,"3,452.77"
20/11/2009,"3,439.28"
19/11/2009,"3,346.67"
18/11/2009,"3,411.71"
17/11/2009,"3,295.00"
16/11/2009,"3,306.52"
13/11/2009,"3,269.71"
12/11/2009,"3,278.67"
11/11/2009,"3,349.27"
10/11/2009,"3,284.27"
09/11/2009,"3,355.37"
06/11/2009,"3,375.95"
05/11/2009,"3,397.14"
04/11/2009,"3,452.51"
03/11/2009,"3,439.79"
02/11/2009,"3,405.91"
30/10/2009,"3,441.19"
29/10/2009,"3,488.38"
28/10/2009,"3,463.60"
27/10/2009,"3,482.11"
26/10/2009,"3,483.54"
23/10/2009,"3,492.77"
22/10/2009,"3,519.46"
21/10/2009,"3,503.94"
20/10/2009,"3,450.93"
19/10/2009,"3,427.25"
16/10/2009,"3,397.51"
15/10/2009,"3,388.16"
14/10/2009,"3,272.88"
13/10/2009,"3,226.13"
12/10/2009,"3,191.27"
09/10/2009,"3,309.00"
08/10/2009,"3,359.44"
07/10/2009,"3,336.99"
06/10/2009,"3,314.09"
05/10/2009,"3,340.23"
02/10/2009,"3,099.83"
01/10/2009,"3,206.35"
30/09/2009,"3,265.20"
29/09/2009,"3,168.52"
28/09/2009,"3,188.05"
25/09/2009,"3,185.15"
24/09/2009,"3,176.87"
23/09/2009,"3,266.58"
22/09/2009,"3,268.85"
21/09/2009,"3,188.77"
18/09/2009,"3,221.03"
17/09/2009,"3,195.21"
16/09/2009,"3,193.90"
15/09/2009,"3,193.10"
14/09/2009,"3,146.25"
11/09/2009,"3,168.81"
10/09/2009,"3,170.15"
09/09/2009,"3,119.98"
08/09/2009,"3,041.66"
07/09/2009,"3,003.26"
04/09/2009,"3,020.74"
03/09/2009,"3,015.27"
02/09/2009,"3,030.68"
01/09/2009,"2,914.97"
31/08/2009,"2,906.19"
28/08/2009,"2,895.14"
27/08/2009,"2,900.53"
26/08/2009,"3,031.09"
25/08/2009,"3,071.90"
24/08/2009,"3,004.68"
21/08/2009,"3,043.39"
20/08/2009,"2,988.50"
19/08/2009,"2,977.45"
18/08/2009,"2,834.06"
17/08/2009,"2,821.28"
14/08/2009,"2,915.47"
13/08/2009,"2,995.96"
12/08/2009,"2,961.29"
11/08/2009,"2,904.12"
10/08/2009,"2,982.31"
07/08/2009,"2,928.56"
06/08/2009,"2,902.56"
05/08/2009,"2,954.44"
04/08/2009,"3,035.11"
03/08/2009,"3,035.94"
31/07/2009,"2,982.51"
30/07/2009,"2,977.05"
29/07/2009,"2,880.97"
28/07/2009,"2,968.72"
27/07/2009,"2,942.24"
24/07/2009,"2,983.97"
23/07/2009,"2,963.88"
22/07/2009,"2,835.24"
21/07/2009,"2,946.16"
20/07/2009,"2,939.58"
17/07/2009,"2,837.38"
16/07/2009,"2,753.27"
15/07/2009,"2,789.92"
14/07/2009,"2,802.34"
13/07/2009,"2,738.09"
10/07/2009,"2,716.09"
09/07/2009,"2,720.19"
08/07/2009,"2,602.89"
07/07/2009,"2,550.30"
06/07/2009,"2,551.24"
03/07/2009,"2,557.64"
02/07/2009,"2,573.10"
01/07/2009,"2,588.34"
30/06/2009,"2,593.91"
29/06/2009,"2,626.16"
26/06/2009,"2,632.84"
25/06/2009,"2,630.38"
24/06/2009,"2,577.58"
23/06/2009,"2,559.18"
22/06/2009,"2,542.11"
19/06/2009,"2,593.18"
18/06/2009,"2,625.26"
17/06/2009,"2,611.57"
16/06/2009,"2,716.49"
15/06/2009,"2,708.57"
12/06/2009,"2,845.73"
11/06/2009,"2,892.67"
10/06/2009,"2,853.18"
09/06/2009,"2,839.44"
08/06/2009,"2,763.85"
05/06/2009,"2,774.36"
04/06/2009,"2,775.14"
03/06/2009,"2,786.19"
02/06/2009,"2,744.01"
01/06/2009,"2,716.21"
29/05/2009,"2,667.82"
28/05/2009,"2,662.45"
27/05/2009,"2,583.67"
26/05/2009,"2,495.14"
22/05/2009,"2,503.39"
21/05/2009,"2,465.55"
20/05/2009,"2,445.72"
19/05/2009,"2,394.25"
18/05/2009,"2,379.89"
15/05/2009,"2,410.57"
14/05/2009,"2,382.97"
13/05/2009,"2,398.06"
12/05/2009,"2,456.73"
11/05/2009,"2,529.63"
08/05/2009,"2,572.60"
07/05/2009,"2,536.47"
06/05/2009,"2,448.22"
05/05/2009,"2,454.10"
04/05/2009,"2,416.96"
01/05/2009,"2,410.54"
30/04/2009,"2,455.78"
29/04/2009,"2,480.27"
28/04/2009,"2,465.70"
27/04/2009,"2,454.83"
24/04/2009,"2,509.73"
23/04/2009,"2,522.81"
22/04/2009,"2,457.25"
21/04/2009,"2,492.00"
20/04/2009,"2,432.58"
17/04/2009,"2,466.99"
16/04/2009,"2,448.02"
15/04/2009,"2,521.44"
14/04/2009,"2,562.66"
13/04/2009,"2,613.45"
09/04/2009,"2,610.01"
08/04/2009,"2,601.54"
07/04/2009,"2,706.69"
06/04/2009,"2,590.26"
03/04/2009,"2,824.45"
02/04/2009,"2,763.23"
01/04/2009,"2,678.80"
31/03/2009,"2,669.06"
30/03/2009,"2,644.94"
27/03/2009,"2,655.06"
26/03/2009,"2,645.66"
25/03/2009,"2,674.19"
24/03/2009,"2,705.40"
23/03/2009,"2,665.08"
20/03/2009,"2,662.22"
19/03/2009,"2,664.44"
18/03/2009,"2,539.48"
17/03/2009,"2,479.21"
16/03/2009,"2,495.95"
13/03/2009,"2,479.95"
12/03/2009,"2,466.47"
11/03/2009,"2,421.39"
10/03/2009,"2,316.81"
09/03/2009,"2,326.58"
06/03/2009,"2,341.95"
05/03/2009,"2,337.65"
04/03/2009,"2,412.52"
03/03/2009,"2,339.15"
02/03/2009,"2,276.23"
27/02/2009,"2,462.56"
26/02/2009,"2,454.02"
25/02/2009,"2,480.85"
24/02/2009,"2,402.83"
23/02/2009,"2,404.39"
20/02/2009,"2,472.40"
19/02/2009,"2,591.58"
18/02/2009,"2,607.37"
17/02/2009,"2,658.69"
16/02/2009,"2,694.17"
13/02/2009,"2,723.06"
12/02/2009,"2,682.12"
11/02/2009,"2,732.30"
10/02/2009,"2,750.74"
09/02/2009,"2,852.34"
06/02/2009,"2,874.07"
05/02/2009,"2,812.56"
04/02/2009,"2,771.42"
03/02/2009,"2,780.63"
02/02/2009,"2,743.62"
30/01/2009,"2,813.18"
29/01/2009,"2,829.42"
28/01/2009,"2,833.07"
27/01/2009,"2,785.09"
26/01/2009,"2,696.96"
23/01/2009,"2,702.91"
22/01/2009,"2,647.70"
21/01/2009,"2,641.45"
20/01/2009,"2,526.51"
19/01/2009,"2,508.47"
16/01/2009,"2,517.46"
15/01/2009,"2,432.08"
14/01/2009,"2,455.13"
13/01/2009,"2,525.52"
12/01/2009,"2,555.70"
09/01/2009,"2,632.65"
08/01/2009,"2,681.67"
07/01/2009,"2,632.13"
06/01/2009,"2,607.01"
05/01/2009,"2,581.60"
02/01/2009,"2,540.40"
31/12/2008,"2,612.82"
30/12/2008,"2,535.54"
29/12/2008,"2,548.99"
26/12/2008,"2,606.58"
24/12/2008,"2,611.22"
23/12/2008,"2,677.58"
22/12/2008,"2,573.44"
19/12/2008,"2,597.59"
18/12/2008,"2,675.42"
17/12/2008,"2,630.39"
16/12/2008,"2,585.80"
15/12/2008,"2,579.94"
12/12/2008,"2,418.54"
11/12/2008,"2,416.33"
10/12/2008,"2,395.84"
09/12/2008,"2,290.51"
08/12/2008,"2,301.64"
05/12/2008,"2,172.03"
04/12/2008,"2,259.13"
03/12/2008,"2,203.75"
02/12/2008,"2,191.78"
01/12/2008,"2,171.02"
28/11/2008,"2,299.69"
27/11/2008,"2,289.15"
26/11/2008,"2,241.19"
25/11/2008,"2,168.19"
24/11/2008,"2,110.13"
21/11/2008,"2,061.59"
20/11/2008,"2,039.46"
19/11/2008,"2,105.54"
18/11/2008,"2,072.09"
17/11/2008,"2,017.01"
14/11/2008,"2,006.56"
13/11/2008,"1,966.78"
12/11/2008,"1,956.05"
11/11/2008,"1,980.79"
10/11/2008,"1,994.36"
07/11/2008,"1,975.48"
06/11/2008,"1,970.89"
05/11/2008,"2,018.94"
04/11/2008,"2,061.64"
03/11/2008,"2,018.93"
31/10/2008,"2,106.86"
30/10/2008,"2,138.50"
29/10/2008,"2,174.00"
28/10/2008,"2,005.98"
27/10/2008,"1,999.90"
24/10/2008,"2,027.18"
23/10/2008,"2,030.93"
22/10/2008,"2,041.29"
21/10/2008,"2,086.21"
20/10/2008,"2,140.43"
17/10/2008,"2,185.80"
16/10/2008,"2,190.60"
15/10/2008,"2,272.90"
14/10/2008,"2,381.48"
13/10/2008,"2,352.58"
10/10/2008,"2,311.30"
09/10/2008,"2,393.33"
08/10/2008,"2,404.15"
07/10/2008,"2,486.67"
06/10/2008,"2,456.60"
03/10/2008,"2,525.50"
02/10/2008,"2,514.81"
01/10/2008,"2,575.36"
30/09/2008,"2,604.83"
29/09/2008,"2,612.19"
26/09/2008,"2,782.46"
25/09/2008,"2,793.44"
24/09/2008,"2,799.13"
23/09/2008,"2,756.07"
22/09/2008,"2,769.43"
19/09/2008,"2,725.94"
18/09/2008,"2,698.06"
17/09/2008,"2,579.55"
16/09/2008,"2,604.14"
15/09/2008,"2,645.51"
12/09/2008,"2,596.94"
11/09/2008,"2,577.37"
10/09/2008,"2,622.81"
09/09/2008,"2,594.18"
08/09/2008,"2,598.06"
05/09/2008,"2,658.74"
04/09/2008,"2,678.68"
03/09/2008,"2,711.39"
02/09/2008,"2,704.19"
01/09/2008,"2,824.08"
29/08/2008,"2,923.10"
28/08/2008,"2,885.34"
27/08/2008,"2,982.75"
26/08/2008,"2,926.01"
25/08/2008,"2,898.27"
22/08/2008,"2,856.14"
21/08/2008,"2,875.05"
20/08/2008,"2,702.93"
19/08/2008,"2,721.54"
18/08/2008,"2,651.43"
15/08/2008,"2,633.70"
14/08/2008,"2,704.64"
13/08/2008,"2,734.19"
12/08/2008,"2,738.27"
11/08/2008,"2,724.20"
08/08/2008,"2,736.23"
07/08/2008,"2,843.94"
06/08/2008,"2,822.82"
05/08/2008,"2,775.15"
04/08/2008,"2,827.98"
01/08/2008,"3,056.21"
31/07/2008,"2,908.50"
30/07/2008,"2,871.39"
29/07/2008,"2,876.98"
28/07/2008,"2,850.96"
25/07/2008,"2,873.28"
24/07/2008,"2,798.52"
23/07/2008,"2,814.26"
22/07/2008,"2,825.59"
21/07/2008,"2,852.41"
18/07/2008,"2,829.19"
17/07/2008,"2,949.96"
16/07/2008,"3,049.22"
15/07/2008,"2,991.15"
14/07/2008,"2,951.32"
11/07/2008,"2,951.94"
10/07/2008,"2,950.11"
09/07/2008,"2,964.36"
08/07/2008,"2,959.03"
07/07/2008,"2,916.11"
04/07/2008,"3,039.62"
03/07/2008,"3,143.55"
02/07/2008,"3,271.30"
01/07/2008,"3,295.94"
30/06/2008,"3,206.38"
27/06/2008,"3,188.81"
26/06/2008,"3,181.21"
25/06/2008,"3,133.49"
24/06/2008,"3,146.70"
23/06/2008,"3,125.92"
20/06/2008,"3,121.91"
19/06/2008,"3,100.25"
18/06/2008,"3,090.36"
17/06/2008,"3,022.90"
16/06/2008,"3,026.59"
13/06/2008,"3,010.82"
12/06/2008,"3,000.24"
11/06/2008,"2,959.88"
10/06/2008,"2,904.60"
09/06/2008,"2,925.52"
06/06/2008,"2,919.14"
05/06/2008,"2,827.29"
04/06/2008,"2,850.28"
03/06/2008,"2,868.92"
02/06/2008,"2,845.75"
30/05/2008,"2,797.29"
29/05/2008,"2,780.68"
28/05/2008,"2,675.72"
27/05/2008,"2,656.70"
23/05/2008,"2,631.49"
22/05/2008,"2,635.28"
21/05/2008,"2,630.10"
20/05/2008,"2,649.88"
19/05/2008,"2,647.66"
16/05/2008,"2,707.97"
15/05/2008,"2,654.58"
14/05/2008,"2,673.62"
13/05/2008,"2,657.39"
12/05/2008,"2,790.76"
09/05/2008,"2,756.95"
08/05/2008,"2,731.32"
07/05/2008,"2,700.86"
06/05/2008,"2,768.65"
05/05/2008,"2,666.22"
02/05/2008,"2,641.07"
01/05/2008,"2,627.84"
30/04/2008,"2,784.69"
29/04/2008,"2,784.99"
28/04/2008,"2,808.85"
25/04/2008,"2,797.36"
24/04/2008,"2,809.93"
23/04/2008,"2,798.97"
22/04/2008,"2,791.34"
21/04/2008,"2,721.21"
18/04/2008,"2,708.23"
17/04/2008,"2,749.62"
16/04/2008,"2,665.89"
15/04/2008,"2,610.96"
14/04/2008,"2,628.81"
11/04/2008,"2,637.45"
10/04/2008,"2,571.14"
09/04/2008,"2,502.41"
08/04/2008,"2,420.49"
07/04/2008,"2,446.29"
04/04/2008,"2,396.62"
03/04/2008,"2,397.35"
02/04/2008,"2,375.50"
01/04/2008,"2,415.16"
31/03/2008,"2,427.65"
28/03/2008,"2,452.67"
27/03/2008,"2,534.94"
26/03/2008,"2,469.16"
25/03/2008,"2,457.44"
24/03/2008,"2,396.85"
20/03/2008,"2,399.09"
19/03/2008,"2,538.92"
18/03/2008,"2,757.45"
17/03/2008,"2,754.73"
14/03/2008,"2,939.47"
13/03/2008,"2,944.63"
12/03/2008,"2,830.25"
11/03/2008,"2,822.88"
10/03/2008,"2,761.43"
07/03/2008,"2,770.54"
06/03/2008,"2,767.28"
05/03/2008,"2,808.81"
04/03/2008,"2,773.12"
03/03/2008,"2,800.80"
29/02/2008,"2,810.05"
28/02/2008,"2,816.22"
27/02/2008,"2,718.96"
26/02/2008,"2,644.61"
25/02/2008,"2,598.84"
22/02/2008,"2,583.00"
21/02/2008,"2,506.94"
20/02/2008,"2,472.16"
19/02/2008,"2,528.32"
18/02/2008,"2,527.97"
15/02/2008,"2,547.24"
14/02/2008,"2,511.47"
13/02/2008,"2,493.29"
12/02/2008,"2,466.14"
11/02/2008,"2,428.09"
08/02/2008,"2,412.38"
07/02/2008,"2,389.66"
06/02/2008,"2,392.93"
05/02/2008,"2,377.94"
04/02/2008,"2,388.13"
01/02/2008,"2,370.20"
31/01/2008,"2,376.78"
30/01/2008,"2,333.95"
29/01/2008,"2,281.43"
28/01/2008,"2,264.63"
25/01/2008,"2,260.00"
24/01/2008,"2,247.30"
23/01/2008,"2,191.70"
22/01/2008,"2,181.22"
21/01/2008,"2,175.48"
18/01/2008,"2,193.64"
17/01/2008,"2,212.04"
16/01/2008,"2,201.93"
15/01/2008,"2,232.59"
14/01/2008,"2,241.94"
11/01/2008,"2,206.14"
10/01/2008,"2,201.04"
09/01/2008,"2,183.70"
08/01/2008,"2,194.77"
07/01/2008,"2,166.89"
04/01/2008,"2,132.96"
03/01/2008,"2,144.78"
02/01/2008,"2,123.82"
31/12/2007,"2,070.12"
28/12/2007,"2,093.70"
27/12/2007,"2,104.95"
26/12/2007,"2,079.67"
24/12/2007,"2,086.48"
21/12/2007,"2,121.41"
20/12/2007,"2,130.60"
19/12/2007,"2,161.02"
18/12/2007,"2,159.04"
17/12/2007,"2,134.90"
14/12/2007,"2,125.92"
13/12/2007,"2,160.39"
12/12/2007,"2,151.02"
11/12/2007,"2,126.76"
10/12/2007,"2,138.07"
07/12/2007,"2,092.07"
06/12/2007,"2,095.88"
05/12/2007,"2,091.67"
04/12/2007,"2,087.49"
03/12/2007,"2,051.45"
30/11/2007,"2,008.73"
29/11/2007,"1,998.64"
28/11/2007,"1,971.95"
27/11/2007,"1,968.15"
26/11/2007,"1,963.40"
23/11/2007,"1,964.27"
22/11/2007,"1,966.02"
21/11/2007,"1,976.73"
20/11/2007,"1,994.78"
19/11/2007,"1,949.82"
16/11/2007,"1,956.12"
15/11/2007,"1,950.41"
14/11/2007,"1,925.54"
13/11/2007,"1,927.99"
12/11/2007,"1,918.82"
09/11/2007,"1,954.96"
08/11/2007,"1,975.36"
07/11/2007,"1,968.52"
06/11/2007,"1,966.72"
05/11/2007,"1,959.12"
02/11/2007,"2,000.64"
01/11/2007,"2,003.74"
31/10/2007,"1,987.15"
30/10/2007,"1,975.96"
29/10/2007,"1,957.91"
26/10/2007,"1,925.51"
25/10/2007,"1,868.85"
24/10/2007,"1,883.53"
23/10/2007,"1,898.03"
22/10/2007,"1,883.03"
19/10/2007,"1,922.19"
18/10/2007,"1,920.38"
17/10/2007,"1,908.34"
16/10/2007,"1,900.11"
15/10/2007,"1,892.91"
12/10/2007,"1,873.89"
11/10/2007,"1,886.22"
10/10/2007,"1,877.23"
09/10/2007,"1,875.21"
08/10/2007,"1,871.01"
05/10/2007,"1,909.59"
04/10/2007,"1,922.27"
03/10/2007,"1,916.10"
02/10/2007,"1,957.94"
01/10/2007,"2,024.38"
28/09/2007,"2,022.85"
27/09/2007,"2,010.86"
26/09/2007,"2,017.35"
25/09/2007,"2,014.76"
24/09/2007,"1,996.77"
21/09/2007,"1,986.98"
20/09/2007,"1,988.09"
19/09/2007,"1,935.57"
18/09/2007,"1,926.15"
17/09/2007,"1,918.72"
14/09/2007,"1,901.77"
13/09/2007,"1,882.45"
12/09/2007,"1,888.29"
11/09/2007,"1,916.04"
10/09/2007,"1,915.18"
07/09/2007,"1,904.24"
06/09/2007,"1,902.81"
05/09/2007,"1,871.76"
04/09/2007,"1,871.43"
03/09/2007,"1,889.56"
31/08/2007,"1,905.95"
30/08/2007,"1,872.34"
29/08/2007,"1,878.99"
28/08/2007,"1,847.24"
27/08/2007,"1,860.61"
24/08/2007,"1,867.21"
23/08/2007,"1,859.00"
22/08/2007,"1,828.95"
21/08/2007,"1,830.23"
20/08/2007,"1,835.69"
17/08/2007,"1,857.64"
16/08/2007,"1,880.40"
15/08/2007,"1,943.99"
14/08/2007,"1,919.05"
13/08/2007,"1,934.34"
10/08/2007,"1,904.27"
09/08/2007,"1,903.20"
08/08/2007,"1,959.13"
07/08/2007,"1,922.76"
06/08/2007,"1,952.11"
03/08/2007,"1,982.28"
02/08/2007,"1,999.65"
01/08/2007,"2,003.11"
31/07/2007,"2,037.71"
30/07/2007,"2,018.00"
27/07/2007,"2,032.81"
26/07/2007,"2,104.23"
25/07/2007,"2,156.11"
24/07/2007,"2,188.89"
23/07/2007,"2,172.92"
20/07/2007,"2,196.43"
19/07/2007,"2,207.56"
18/07/2007,"2,194.42"
17/07/2007,"2,193.24"
16/07/2007,"2,156.80"
13/07/2007,"2,172.92"
12/07/2007,"2,168.38"
11/07/2007,"2,156.54"
10/07/2007,"2,131.58"
09/07/2007,"2,198.10"
06/07/2007,"2,214.59"
05/07/2007,"2,197.08"
04/07/2007,"2,173.25"
03/07/2007,"2,149.07"
02/07/2007,"2,137.58"
29/06/2007,"2,143.11"
28/06/2007,"2,103.69"
27/06/2007,"2,109.80"
26/06/2007,"2,106.53"
25/06/2007,"2,049.10"
22/06/2007,"2,050.50"
21/06/2007,"2,024.61"
20/06/2007,"2,018.34"
19/06/2007,"2,052.65"
18/06/2007,"2,054.33"
15/06/2007,"2,034.80"
14/06/2007,"2,008.96"
13/06/2007,"1,938.49"
12/06/2007,"1,937.78"
11/06/2007,"1,943.02"
08/06/2007,"1,923.78"
07/06/2007,"1,950.46"
06/06/2007,"1,981.47"
05/06/2007,"1,981.48"
04/06/2007,"1,957.03"
01/06/2007,"1,980.61"
31/05/2007,"1,980.38"
30/05/2007,"1,964.72"
29/05/2007,"1,989.63"
25/05/2007,"2,019.93"
24/05/2007,"2,033.84"
23/05/2007,"2,069.77"
22/05/2007,"2,034.66"
21/05/2007,"2,053.29"
18/05/2007,"2,054.70"
17/05/2007,"1,999.23"
16/05/2007,"2,001.64"
15/05/2007,"2,001.75"
14/05/2007,"2,019.84"
11/05/2007,"2,030.04"
10/05/2007,"2,028.39"
09/05/2007,"2,025.42"
08/05/2007,"1,989.02"
07/05/2007,"1,985.49"
04/05/2007,"1,981.23"
03/05/2007,"1,970.52"
02/05/2007,"1,951.59"
01/05/2007,"1,921.35"
30/04/2007,"1,888.90"
27/04/2007,"1,918.45"
26/04/2007,"1,920.33"
25/04/2007,"1,952.69"
24/04/2007,"1,945.23"
23/04/2007,"1,968.43"
20/04/2007,"2,000.07"
19/04/2007,"1,958.67"
18/04/2007,"2,045.14"
17/04/2007,"2,076.65"
16/04/2007,"2,029.55"
13/04/2007,"1,993.15"
12/04/2007,"1,976.09"
11/04/2007,"1,998.45"
10/04/2007,"1,977.73"
09/04/2007,"1,979.52"
05/04/2007,"2,006.67"
04/04/2007,"1,998.67"
03/04/2007,"1,968.60"
02/04/2007,"1,941.00"
30/03/2007,"2,043.34"
29/03/2007,"2,031.22"
28/03/2007,"2,015.71"
27/03/2007,"1,990.06"
26/03/2007,"2,009.14"
23/03/2007,"2,002.54"
22/03/2007,"1,995.85"
21/03/2007,"1,981.37"
20/03/2007,"1,953.95"
19/03/2007,"1,879.52"
16/03/2007,"1,875.03"
15/03/2007,"1,871.11"
14/03/2007,"1,852.40"
13/03/2007,"1,894.76"
12/03/2007,"1,887.30"
09/03/2007,"1,884.17"
08/03/2007,"1,869.21"
07/03/2007,"1,846.44"
06/03/2007,"1,804.76"
05/03/2007,"1,863.55"
02/03/2007,"1,889.23"
01/03/2007,"1,891.79"
28/02/2007,"1,834.96"
27/02/2007,"1,829.53"
26/02/2007,"1,852.45"
23/02/2007,"1,864.84"
22/02/2007,"1,853.58"
21/02/2007,"1,860.68"
20/02/2007,"1,845.88"
19/02/2007,"1,865.67"
16/02/2007,"1,869.46"
15/02/2007,"1,861.68"
14/02/2007,"1,798.07"
13/02/2007,"1,804.63"
12/02/2007,"1,807.63"
09/02/2007,"1,804.22"
08/02/2007,"1,814.57"
07/02/2007,"1,791.71"
06/02/2007,"1,741.19"
05/02/2007,"1,726.23"
02/02/2007,"1,723.19"
01/02/2007,"1,727.38"
31/01/2007,"1,710.90"
30/01/2007,"1,708.45"
29/01/2007,"1,689.10"
26/01/2007,"1,668.05"
25/01/2007,"1,697.16"
24/01/2007,"1,690.10"
23/01/2007,"1,707.89"
22/01/2007,"1,687.04"
19/01/2007,"1,687.45"
